"","grid_type","game_id","game_event_id","player_id","player_name","team_id","team_name","period","minutes_remaining","seconds_remaining","event_type","action_type","shot_type","shot_zone_basic","shot_zone_area","shot_zone_range","shot_distance","loc_x","loc_y","shot_attempted_flag","shot_made_flag","game_date","htm","vtm","shot_made_numeric","shot_value"
"1242","Shot Chart Detail","0021501044","115","2544","LeBron James","1610612739","Cleveland Cavaliers","1","1","38","Made Shot","Putback Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.9,5.15,1,"made","20160321","CLE","DEN",1,2
"1243","Shot Chart Detail","0021501044","131","2544","LeBron James","1610612739","Cleveland Cavaliers","1","0","37","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.1,5.15,1,"made","20160321","CLE","DEN",1,2
"1244","Shot Chart Detail","0021501044","141","2544","LeBron James","1610612739","Cleveland Cavaliers","1","0","17","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,7.3,28.45,1,"made","20160321","CLE","DEN",1,3
"1245","Shot Chart Detail","0021501044","209","2544","LeBron James","1610612739","Cleveland Cavaliers","2","5","43","Missed Shot","Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,-7.4,5.15,1,"missed","20160321","CLE","DEN",0,2
"1246","Shot Chart Detail","0021501044","212","2544","LeBron James","1610612739","Cleveland Cavaliers","2","5","16","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1,5.95,1,"missed","20160321","CLE","DEN",0,2
"1247","Shot Chart Detail","0021501044","227","2544","LeBron James","1610612739","Cleveland Cavaliers","2","4","27","Made Shot","Running Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.6,5.95,1,"made","20160321","CLE","DEN",1,2
"1248","Shot Chart Detail","0021501044","286","2544","LeBron James","1610612739","Cleveland Cavaliers","3","10","55","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-10.9,28.15,1,"missed","20160321","CLE","DEN",0,3
"1249","Shot Chart Detail","0021501044","297","2544","LeBron James","1610612739","Cleveland Cavaliers","3","9","40","Made Shot","Running Alley Oop Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made","20160321","CLE","DEN",1,2
"1250","Shot Chart Detail","0021501044","312","2544","LeBron James","1610612739","Cleveland Cavaliers","3","7","23","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",21,13.8,22.25,1,"missed","20160321","CLE","DEN",0,2
"1251","Shot Chart Detail","0021501044","359","2544","LeBron James","1610612739","Cleveland Cavaliers","3","4","1","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.7,5.15,1,"made","20160321","CLE","DEN",1,2
"1252","Shot Chart Detail","0021501044","415","2544","LeBron James","1610612739","Cleveland Cavaliers","4","11","7","Made Shot","Alley Oop Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made","20160321","CLE","DEN",1,2
"1253","Shot Chart Detail","0021501044","422","2544","LeBron James","1610612739","Cleveland Cavaliers","4","10","24","Missed Shot","Turnaround Fadeaway shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",13,-13.2,6.85,1,"missed","20160321","CLE","DEN",0,2
"1254","Shot Chart Detail","0021501044","432","2544","LeBron James","1610612739","Cleveland Cavaliers","4","9","47","Made Shot","Alley Oop Layup shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-0.9,6.05,1,"made","20160321","CLE","DEN",1,2
"1255","Shot Chart Detail","0021501044","444","2544","LeBron James","1610612739","Cleveland Cavaliers","4","8","28","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.6,5.95,1,"made","20160321","CLE","DEN",1,2
"1256","Shot Chart Detail","0021501059","5","2544","LeBron James","1610612739","Cleveland Cavaliers","1","11","19","Made Shot","Running Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made","20160323","CLE","MIL",1,2
"1257","Shot Chart Detail","0021501059","20","2544","LeBron James","1610612739","Cleveland Cavaliers","1","9","32","Missed Shot","Tip Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.8,4.85,1,"missed","20160323","CLE","MIL",0,2
"1258","Shot Chart Detail","0021501059","18","2544","LeBron James","1610612739","Cleveland Cavaliers","1","9","30","Made Shot","Tip Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.2,5.55,1,"made","20160323","CLE","MIL",1,2
"1259","Shot Chart Detail","0021501059","57","2544","LeBron James","1610612739","Cleveland Cavaliers","1","4","55","Made Shot","Running Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made","20160323","CLE","MIL",1,2
"1260","Shot Chart Detail","0021501059","96","2544","LeBron James","1610612739","Cleveland Cavaliers","1","1","21","Missed Shot","Cutting Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,2.4,5.95,1,"missed","20160323","CLE","MIL",0,2
"1261","Shot Chart Detail","0021501059","175","2544","LeBron James","1610612739","Cleveland Cavaliers","2","6","23","Made Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made","20160323","CLE","MIL",1,2
"1262","Shot Chart Detail","0021501059","201","2544","LeBron James","1610612739","Cleveland Cavaliers","2","4","33","Missed Shot","Alley Oop Layup shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.4,5.95,1,"missed","20160323","CLE","MIL",0,2
"1263","Shot Chart Detail","0021501059","202","2544","LeBron James","1610612739","Cleveland Cavaliers","2","4","29","Missed Shot","Tip Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.1,5.55,1,"missed","20160323","CLE","MIL",0,2
"1264","Shot Chart Detail","0021501059","204","2544","LeBron James","1610612739","Cleveland Cavaliers","2","4","28","Missed Shot","Turnaround Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,5.8,7.05,1,"missed","20160323","CLE","MIL",0,2
"1265","Shot Chart Detail","0021501059","247","2544","LeBron James","1610612739","Cleveland Cavaliers","2","0","54","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.6,5.25,1,"made","20160323","CLE","MIL",1,2
"1266","Shot Chart Detail","0021501059","251","2544","LeBron James","1610612739","Cleveland Cavaliers","2","0","3","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,7.4,28.95,1,"missed","20160323","CLE","MIL",0,3
"1267","Shot Chart Detail","0021501059","269","2544","LeBron James","1610612739","Cleveland Cavaliers","3","9","57","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",26,-19.2,23.05,1,"made","20160323","CLE","MIL",1,3
"1268","Shot Chart Detail","0021501059","272","2544","LeBron James","1610612739","Cleveland Cavaliers","3","9","5","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",24,12.5,26.55,1,"missed","20160323","CLE","MIL",0,3
"1269","Shot Chart Detail","0021501059","289","2544","LeBron James","1610612739","Cleveland Cavaliers","3","7","13","Made Shot","Cutting Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made","20160323","CLE","MIL",1,2
"1270","Shot Chart Detail","0021501059","291","2544","LeBron James","1610612739","Cleveland Cavaliers","3","6","32","Made Shot","Driving Reverse Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made","20160323","CLE","MIL",1,2
"1271","Shot Chart Detail","0021501059","316","2544","LeBron James","1610612739","Cleveland Cavaliers","3","4","17","Missed Shot","Cutting Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,3,6.85,1,"missed","20160323","CLE","MIL",0,2
"1272","Shot Chart Detail","0021501059","320","2544","LeBron James","1610612739","Cleveland Cavaliers","3","4","3","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,18.4,22.75,1,"missed","20160323","CLE","MIL",0,3
"1273","Shot Chart Detail","0021501059","356","2544","LeBron James","1610612739","Cleveland Cavaliers","3","2","6","Missed Shot","Cutting Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.7,5.15,1,"missed","20160323","CLE","MIL",0,2
"1274","Shot Chart Detail","0021501059","443","2544","LeBron James","1610612739","Cleveland Cavaliers","4","6","18","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-0.9,6.55,1,"missed","20160323","CLE","MIL",0,2
"1275","Shot Chart Detail","0021501059","461","2544","LeBron James","1610612739","Cleveland Cavaliers","4","4","20","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Center(C)","8-16 ft.",15,-6.3,19.65,1,"missed","20160323","CLE","MIL",0,2
"1276","Shot Chart Detail","0021501059","469","2544","LeBron James","1610612739","Cleveland Cavaliers","4","3","7","Missed Shot","Driving Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"missed","20160323","CLE","MIL",0,2
"1277","Shot Chart Detail","0021501059","479","2544","LeBron James","1610612739","Cleveland Cavaliers","4","2","8","Made Shot","Cutting Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.6,4.25,1,"made","20160323","CLE","MIL",1,2
"1278","Shot Chart Detail","0021501069","27","2544","LeBron James","1610612739","Cleveland Cavaliers","1","9","1","Made Shot","Driving Hook Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,1.9,10.95,1,"made","20160324","BKN","CLE",1,2
"1279","Shot Chart Detail","0021501069","38","2544","LeBron James","1610612739","Cleveland Cavaliers","1","7","43","Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,0.6,6.85,1,"made","20160324","BKN","CLE",1,2
"1280","Shot Chart Detail","0021501069","88","2544","LeBron James","1610612739","Cleveland Cavaliers","1","2","15","Made Shot","Fadeaway Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",6,-0.7,11.45,1,"made","20160324","BKN","CLE",1,2
"1281","Shot Chart Detail","0021501069","187","2544","LeBron James","1610612739","Cleveland Cavaliers","2","5","10","Made Shot","Turnaround Fadeaway shot","2PT Field Goal","Mid-Range","Left Side(L)","8-16 ft.",15,-15,7.55,1,"made","20160324","BKN","CLE",1,2
"1282","Shot Chart Detail","0021501069","236","2544","LeBron James","1610612739","Cleveland Cavaliers","2","1","37","Made Shot","Finger Roll Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,2,5.25,1,"made","20160324","BKN","CLE",1,2
"1283","Shot Chart Detail","0021501069","241","2544","LeBron James","1610612739","Cleveland Cavaliers","2","1","10","Made Shot","Driving Reverse Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made","20160324","BKN","CLE",1,2
"1284","Shot Chart Detail","0021501069","245","2544","LeBron James","1610612739","Cleveland Cavaliers","2","0","56","Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-2.7,5.45,1,"made","20160324","BKN","CLE",1,2
"1285","Shot Chart Detail","0021501069","267","2544","LeBron James","1610612739","Cleveland Cavaliers","3","10","13","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-0.2,7.05,1,"made","20160324","BKN","CLE",1,2
"1286","Shot Chart Detail","0021501069","273","2544","LeBron James","1610612739","Cleveland Cavaliers","3","9","36","Made Shot","Driving Reverse Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,-3.4,5.95,1,"made","20160324","BKN","CLE",1,2
"1287","Shot Chart Detail","0021501069","286","2544","LeBron James","1610612739","Cleveland Cavaliers","3","8","8","Made Shot","Driving Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made","20160324","BKN","CLE",1,2
"1288","Shot Chart Detail","0021501069","339","2544","LeBron James","1610612739","Cleveland Cavaliers","3","2","59","Missed Shot","Reverse Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"missed","20160324","BKN","CLE",0,2
"1289","Shot Chart Detail","0021501069","350","2544","LeBron James","1610612739","Cleveland Cavaliers","3","1","1","Made Shot","Jump Bank Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",29,-2.5,34.85,1,"made","20160324","BKN","CLE",1,3
"1290","Shot Chart Detail","0021501069","352","2544","LeBron James","1610612739","Cleveland Cavaliers","3","0","36","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-0.9,5.95,1,"made","20160324","BKN","CLE",1,2
"1291","Shot Chart Detail","0021501069","355","2544","LeBron James","1610612739","Cleveland Cavaliers","3","0","10","Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.4,5.45,1,"made","20160324","BKN","CLE",1,2
"1292","Shot Chart Detail","0021501069","434","2544","LeBron James","1610612739","Cleveland Cavaliers","4","5","5","Missed Shot","Cutting Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.7,5.55,1,"missed","20160324","BKN","CLE",0,2
"1293","Shot Chart Detail","0021501069","442","2544","LeBron James","1610612739","Cleveland Cavaliers","4","3","54","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-21,19.65,1,"missed","20160324","BKN","CLE",0,3
"1294","Shot Chart Detail","0021501086","19","2544","LeBron James","1610612739","Cleveland Cavaliers","1","9","24","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-12.9,27.65,1,"made","20160326","NYK","CLE",1,3
"1295","Shot Chart Detail","0021501086","30","2544","LeBron James","1610612739","Cleveland Cavaliers","1","8","2","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.4,6.05,1,"missed","20160326","NYK","CLE",0,2
"1296","Shot Chart Detail","0021501086","36","2544","LeBron James","1610612739","Cleveland Cavaliers","1","7","35","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.4,6.05,1,"made","20160326","NYK","CLE",1,2
"1297","Shot Chart Detail","0021501086","96","2544","LeBron James","1610612739","Cleveland Cavaliers","1","1","29","Missed Shot","Fadeaway Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,-3,7.55,1,"missed","20160326","NYK","CLE",0,2
"1298","Shot Chart Detail","0021501086","113","2544","LeBron James","1610612739","Cleveland Cavaliers","1","0","8","Made Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",20,-10.6,22.25,1,"made","20160326","NYK","CLE",1,2
"1299","Shot Chart Detail","0021501086","242","2544","LeBron James","1610612739","Cleveland Cavaliers","2","2","37","Missed Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Right Side Center(RC)","16-24 ft.",22,16.3,20.35,1,"missed","20160326","NYK","CLE",0,2
"1300","Shot Chart Detail","0021501086","265","2544","LeBron James","1610612739","Cleveland Cavaliers","2","0","1","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.2,6.05,1,"missed","20160326","NYK","CLE",0,2
"1301","Shot Chart Detail","0021501086","293","2544","LeBron James","1610612739","Cleveland Cavaliers","3","9","28","Made Shot","Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made","20160326","NYK","CLE",1,2
"1302","Shot Chart Detail","0021501086","316","2544","LeBron James","1610612739","Cleveland Cavaliers","3","7","7","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side(L)","16-24 ft.",20,-16.8,16.35,1,"missed","20160326","NYK","CLE",0,2
"1303","Shot Chart Detail","0021501086","336","2544","LeBron James","1610612739","Cleveland Cavaliers","3","4","8","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",17,17.3,6.55,1,"missed","20160326","NYK","CLE",0,2
"1304","Shot Chart Detail","0021501086","343","2544","LeBron James","1610612739","Cleveland Cavaliers","3","3","42","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.9,5.45,1,"made","20160326","NYK","CLE",1,2
"1305","Shot Chart Detail","0021501086","365","2544","LeBron James","1610612739","Cleveland Cavaliers","3","1","25","Made Shot","Jump Shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-16.9,24.05,1,"made","20160326","NYK","CLE",1,3
"1306","Shot Chart Detail","0021501086","368","2544","LeBron James","1610612739","Cleveland Cavaliers","3","0","41","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.6,5.55,1,"made","20160326","NYK","CLE",1,2
"1307","Shot Chart Detail","0021501086","386","2544","LeBron James","1610612739","Cleveland Cavaliers","3","0","14","Made Shot","Driving Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made","20160326","NYK","CLE",1,2
"1308","Shot Chart Detail","0021501086","459","2544","LeBron James","1610612739","Cleveland Cavaliers","4","6","49","Missed Shot","Turnaround Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",17,17.4,6.05,1,"missed","20160326","NYK","CLE",0,2
"1309","Shot Chart Detail","0021501086","474","2544","LeBron James","1610612739","Cleveland Cavaliers","4","5","46","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.7,5.95,1,"made","20160326","NYK","CLE",1,2
"1310","Shot Chart Detail","0021501086","479","2544","LeBron James","1610612739","Cleveland Cavaliers","4","5","4","Missed Shot","Fadeaway Jump Shot","2PT Field Goal","Mid-Range","Center(C)","16-24 ft.",16,-2.7,21.15,1,"missed","20160326","NYK","CLE",0,2
"1311","Shot Chart Detail","0021501086","487","2544","LeBron James","1610612739","Cleveland Cavaliers","4","4","29","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,9.9,29.15,1,"missed","20160326","NYK","CLE",0,3
"1312","Shot Chart Detail","0021501086","502","2544","LeBron James","1610612739","Cleveland Cavaliers","4","3","5","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,0.2,7.35,1,"made","20160326","NYK","CLE",1,2
"1313","Shot Chart Detail","0021501086","525","2544","LeBron James","1610612739","Cleveland Cavaliers","4","2","12","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",22,-10.9,24.75,1,"missed","20160326","NYK","CLE",0,2
"1314","Shot Chart Detail","0021501086","532","2544","LeBron James","1610612739","Cleveland Cavaliers","4","1","42","Missed Shot","Running Jump Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",3,-3.5,6.35,1,"missed","20160326","NYK","CLE",0,2
"1315","Shot Chart Detail","0021501122","27","2544","LeBron James","1610612739","Cleveland Cavaliers","1","9","58","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.4,5.45,1,"missed","20160331","CLE","BKN",0,2
"1316","Shot Chart Detail","0021501122","103","2544","LeBron James","1610612739","Cleveland Cavaliers","1","4","25","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,-1.2,3.65,1,"made","20160331","CLE","BKN",1,2
"1317","Shot Chart Detail","0021501122","116","2544","LeBron James","1610612739","Cleveland Cavaliers","1","3","52","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.7,4.65,1,"made","20160331","CLE","BKN",1,2
"1318","Shot Chart Detail","0021501122","255","2544","LeBron James","1610612739","Cleveland Cavaliers","2","4","28","Missed Shot","Jump Bank Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","Less Than 8 ft.",7,-5,10.35,1,"missed","20160331","CLE","BKN",0,2
"1319","Shot Chart Detail","0021501122","262","2544","LeBron James","1610612739","Cleveland Cavaliers","2","4","9","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.7,5.15,1,"made","20160331","CLE","BKN",1,2
"1320","Shot Chart Detail","0021501122","292","2544","LeBron James","1610612739","Cleveland Cavaliers","2","2","5","Made Shot","Running Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made","20160331","CLE","BKN",1,2
"1321","Shot Chart Detail","0021501122","343","2544","LeBron James","1610612739","Cleveland Cavaliers","3","9","52","Made Shot","Driving Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made","20160331","CLE","BKN",1,2
"1322","Shot Chart Detail","0021501122","378","2544","LeBron James","1610612739","Cleveland Cavaliers","3","6","37","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0.4,5.45,1,"made","20160331","CLE","BKN",1,2
"1323","Shot Chart Detail","0021501122","412","2544","LeBron James","1610612739","Cleveland Cavaliers","3","3","49","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.2,5.95,1,"missed","20160331","CLE","BKN",0,2
"1324","Shot Chart Detail","0021501122","428","2544","LeBron James","1610612739","Cleveland Cavaliers","3","2","46","Made Shot","Cutting Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-0.9,4.15,1,"made","20160331","CLE","BKN",1,2
"1325","Shot Chart Detail","0021501122","463","2544","LeBron James","1610612739","Cleveland Cavaliers","3","0","39","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.1,5.15,1,"made","20160331","CLE","BKN",1,2
"1326","Shot Chart Detail","0021501131","27","2544","LeBron James","1610612739","Cleveland Cavaliers","1","8","6","Missed Shot","Jump Shot","2PT Field Goal","Mid-Range","Left Side Center(LC)","16-24 ft.",19,-10.1,21.65,1,"missed","20160401","ATL","CLE",0,2
"1327","Shot Chart Detail","0021501131","33","2544","LeBron James","1610612739","Cleveland Cavaliers","1","7","41","Made Shot","Pullup Jump shot","3PT Field Goal","Above the Break 3","Left Side Center(LC)","24+ ft.",25,-16.6,24.55,1,"made","20160401","ATL","CLE",1,3
"1328","Shot Chart Detail","0021501131","44","2544","LeBron James","1610612739","Cleveland Cavaliers","1","6","17","Made Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.1,5.15,1,"made","20160401","ATL","CLE",1,2
"1329","Shot Chart Detail","0021501131","78","2544","LeBron James","1610612739","Cleveland Cavaliers","1","3","14","Missed Shot","Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",2,2.2,5.95,1,"missed","20160401","ATL","CLE",0,2
"1330","Shot Chart Detail","0021501131","84","2544","LeBron James","1610612739","Cleveland Cavaliers","1","2","52","Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.4,5.45,1,"made","20160401","ATL","CLE",1,2
"1331","Shot Chart Detail","0021501131","158","2544","LeBron James","1610612739","Cleveland Cavaliers","2","8","46","Missed Shot","Turnaround Fadeaway shot","2PT Field Goal","Mid-Range","Right Side(R)","8-16 ft.",14,14.8,5.25,1,"missed","20160401","ATL","CLE",0,2
"1332","Shot Chart Detail","0021501131","177","2544","LeBron James","1610612739","Cleveland Cavaliers","2","7","23","Made Shot","Alley Oop Layup shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.7,5.55,1,"made","20160401","ATL","CLE",1,2
"1333","Shot Chart Detail","0021501131","193","2544","LeBron James","1610612739","Cleveland Cavaliers","2","6","8","Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,1.7,5.45,1,"made","20160401","ATL","CLE",1,2
"1334","Shot Chart Detail","0021501131","250","2544","LeBron James","1610612739","Cleveland Cavaliers","2","2","0","Made Shot","Running Dunk Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,0,5.35,1,"made","20160401","ATL","CLE",1,2
"1335","Shot Chart Detail","0021501131","261","2544","LeBron James","1610612739","Cleveland Cavaliers","2","1","10","Missed Shot","Driving Floating Jump Shot","2PT Field Goal","In The Paint (Non-RA)","Center(C)","8-16 ft.",11,-1.6,16.25,1,"missed","20160401","ATL","CLE",0,2
"1336","Shot Chart Detail","0021501131","285","2544","LeBron James","1610612739","Cleveland Cavaliers","2","0","0","Missed Shot","Step Back Jump shot","3PT Field Goal","Above the Break 3","Right Side Center(RC)","24+ ft.",25,10.1,28.15,1,"missed","20160401","ATL","CLE",0,3
"1337","Shot Chart Detail","0021501131","292","2544","LeBron James","1610612739","Cleveland Cavaliers","3","11","29","Made Shot","Jump Shot","2PT Field Goal","Mid-Range","Right Side(R)","16-24 ft.",20,19.4,13.25,1,"made","20160401","ATL","CLE",1,2
"1338","Shot Chart Detail","0021501131","309","2544","LeBron James","1610612739","Cleveland Cavaliers","3","9","17","Made Shot","Running Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-0.1,6.35,1,"made","20160401","ATL","CLE",1,2
"1339","Shot Chart Detail","0021501131","322","2544","LeBron James","1610612739","Cleveland Cavaliers","3","7","52","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.9,5.45,1,"missed","20160401","ATL","CLE",0,2
"1340","Shot Chart Detail","0021501131","350","2544","LeBron James","1610612739","Cleveland Cavaliers","3","5","45","Missed Shot","Running Pull-Up Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",25,-1.4,30.45,1,"missed","20160401","ATL","CLE",0,3
"1341","Shot Chart Detail","0021501131","361","2544","LeBron James","1610612739","Cleveland Cavaliers","3","5","21","Missed Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.6,5.45,1,"missed","20160401","ATL","CLE",0,2
"1342","Shot Chart Detail","0021501131","366","2544","LeBron James","1610612739","Cleveland Cavaliers","3","4","42","Missed Shot","Jump Shot","3PT Field Goal","Above the Break 3","Center(C)","24+ ft.",24,0.6,29.95,1,"missed","20160401","ATL","CLE",0,3
"1343","Shot Chart Detail","0021501131","407","2544","LeBron James","1610612739","Cleveland Cavaliers","3","2","14","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",1,-1.4,5.15,1,"made","20160401","ATL","CLE",1,2
"1344","Shot Chart Detail","0021501131","448","2544","LeBron James","1610612739","Cleveland Cavaliers","4","11","17","Made Shot","Driving Layup Shot","2PT Field Goal","Restricted Area","Center(C)","Less Than 8 ft.",0,-0.2,5.95,1,"made","20160401","ATL","CLE",1,2
