,SCOREMARGIN,index,action_type,defender_distance,defender_id,defender_name,defender_x_loc,defender_y_loc,event_type,game_date,game_event_id,game_id,grid_type,homeTeam,htm,loc_x,loc_y,minutes_remaining,period,player_id,player_name,season_type,seconds_remaining,shot_attempted_flag,shot_distance,shot_made_flag,shot_type,shot_zone_area,shot_zone_basic,shot_zone_range,team_id,team_name,time,vtm
78,4,93,Jump Shot,7.16735374,203085,Austin Rivers,67.90964,18.56574,Missed Shot,20151104,361,21500069,Shot Chart Detail,1,GSW,62,13,3,3,201939,Stephen Curry,Regular,38,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500069:3:3:38,LAC
79,4,94,Jump Shot,6.530892348,201599,DeAndre Jordan,74.88376,17.93333,Missed Shot,20151104,367,21500069,Shot Chart Detail,1,GSW,75,24,3,3,201939,Stephen Curry,Regular,0,1,8,0,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors,0021500069:3:3:00,LAC
80,2,95,Jump Shot,6.212415935,202362,Lance Stephenson,66.32805,44.19371,Missed Shot,20151104,370,21500069,Shot Chart Detail,1,GSW,72,45,2,3,201939,Stephen Curry,Regular,35,1,26,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500069:3:2:35,LAC
81,1,96,Step Back Jump shot,1.871581692,201599,DeAndre Jordan,67.61767,10.89791,Made Shot,20151104,472,21500069,Shot Chart Detail,1,GSW,65,9,5,4,201939,Stephen Curry,Regular,32,1,24,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500069:4:5:32,LAC
82,4,97,Jump Shot,2.699360178,101108,Chris Paul,68.34036,30.88885,Made Shot,20151104,478,21500069,Shot Chart Detail,1,GSW,65,30,4,4,201939,Stephen Curry,Regular,56,1,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500069:4:4:56,LAC
83,2,98,Running Jump Shot,5.763630365,200755,JJ Redick,83.68353,43.62908,Missed Shot,20151104,495,21500069,Shot Chart Detail,1,GSW,80,38,3,4,201939,Stephen Curry,Regular,34,1,16,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500069:4:3:34,LAC
84,2,99,Jump Shot,2.532761155,201599,DeAndre Jordan,87.46306,4.77107,Made Shot,20151104,508,21500069,Shot Chart Detail,1,GSW,86,2,2,4,201939,Stephen Curry,Regular,36,1,22,1,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500069:4:2:36,LAC
85,2,100,Running Jump Shot,6.535368204,101108,Chris Paul,60.05436,27.20261,Made Shot,20151104,523,21500069,Shot Chart Detail,1,GSW,59,20,1,4,201939,Stephen Curry,Regular,8,1,26,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500069:4:1:08,LAC
86,10,101,Jump Shot,14.36629636,203914,Gary Harris,11.95912,12.2553,Missed Shot,20151106,36,21500083,Shot Chart Detail,1,GSW,26,9,8,1,201939,Stephen Curry,Regular,17,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500083:1:8:17,DEN
87,8,102,Layup Shot,3.856874144,1626144,Emmanuel Mudiay,8.33656,24.12614,Missed Shot,20151106,48,21500083,Shot Chart Detail,1,GSW,4,22,6,1,201939,Stephen Curry,Regular,16,1,1,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500083:1:6:16,DEN
88,12,103,Pullup Jump shot,3.258187019,2749,Jameer Nelson,5.87913,5.3076,Made Shot,20151106,58,21500083,Shot Chart Detail,1,GSW,6,2,5,1,201939,Stephen Curry,Regular,37,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500083:1:5:37,DEN
89,9,104,Jump Shot,0.068352197,203914,Gary Harris,9.58597,1.11814,Missed Shot,20151106,60,21500083,Shot Chart Detail,1,GSW,9,1,5,1,201939,Stephen Curry,Regular,12,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500083:1:5:12,DEN
90,12,105,Jump Shot,12.66849664,203115,Will Barton,26.57779,11.26228,Made Shot,20151106,73,21500083,Shot Chart Detail,1,GSW,27,23,4,1,201939,Stephen Curry,Regular,8,1,26,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500083:1:4:08,DEN
91,16,106,Jump Shot,6.913875993,200751,Randy Foye,35.67081,29.37689,Made Shot,20151106,93,21500083,Shot Chart Detail,1,GSW,28,31,2,1,201939,Stephen Curry,Regular,54,1,26,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500083:1:2:54,DEN
92,14,107,Jump Shot,16.15765966,200751,Randy Foye,13.60965,31.66342,Missed Shot,20151106,105,21500083,Shot Chart Detail,1,GSW,29,29,1,1,201939,Stephen Curry,Regular,54,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612744,Golden State Warriors,0021500083:1:1:54,DEN
93,15,108,Jump Shot,3.991764576,2034,Mike Miller,6.99996,2.63205,Missed Shot,20151106,118,21500083,Shot Chart Detail,1,GSW,3,3,1,1,201939,Stephen Curry,Regular,16,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500083:1:1:16,DEN
94,17,109,Pullup Jump shot,8.641108644,203914,Gary Harris,29.65958,9.40483,Made Shot,20151106,132,21500083,Shot Chart Detail,1,GSW,26,1,0,1,201939,Stephen Curry,Regular,6,1,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500083:1:0:06,DEN
95,17,110,Jump Shot,5.382329081,201581,JJ Hickson,82.92432,24.47333,Missed Shot,20151106,135,21500083,Shot Chart Detail,1,GSW,79,20,0,1,201939,Stephen Curry,Regular,0,1,48,0,3PT Field Goal,Back Court(BC),Backcourt,Back Court Shot,1610612744,Golden State Warriors,0021500083:1:0:00,DEN
96,30,111,Running Layup Shot,8.811012151,1626144,Emmanuel Mudiay,5.96541,24.07662,Made Shot,20151106,245,21500083,Shot Chart Detail,1,GSW,6,15,3,2,201939,Stephen Curry,Regular,13,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500083:2:3:13,DEN
97,29,112,Pullup Jump shot,6.510550442,201568,Danilo Gallinari,19.20524,8.78666,Made Shot,20151106,275,21500083,Shot Chart Detail,1,GSW,18,2,1,2,201939,Stephen Curry,Regular,6,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500083:2:1:06,DEN
98,30,113,Turnaround Jump Shot,4.316632611,203115,Will Barton,18.04507,44.82837,Made Shot,20151106,280,21500083,Shot Chart Detail,1,GSW,17,49,0,2,201939,Stephen Curry,Regular,25,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500083:2:0:25,DEN
99,23,114,Jump Shot,6.224888124,1626144,Emmanuel Mudiay,66.83506,13.21211,Missed Shot,20151106,294,21500083,Shot Chart Detail,1,GSW,62,9,10,3,201939,Stephen Curry,Regular,43,1,27,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500083:3:10:43,DEN
100,21,115,Jump Shot,7.017269001,1626144,Emmanuel Mudiay,82.16872,40.58291,Missed Shot,20151106,342,21500083,Shot Chart Detail,1,GSW,81,47,6,3,201939,Stephen Curry,Regular,3,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500083:3:6:03,DEN
101,24,116,Step Back Jump shot,9.323543705,1626144,Emmanuel Mudiay,81.40157,37.96897,Made Shot,20151106,344,21500083,Shot Chart Detail,1,GSW,78,46,5,3,201939,Stephen Curry,Regular,58,1,22,1,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500083:3:5:58,DEN
102,22,117,Pullup Jump shot,2.845976881,201568,Danilo Gallinari,90.20074,2.59282,Missed Shot,20151106,351,21500083,Shot Chart Detail,1,GSW,89,5,4,3,201939,Stephen Curry,Regular,57,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500083:3:4:57,DEN
103,18,118,Floating Jump shot,6.483688832,201568,Danilo Gallinari,86.1025,23.79899,Made Shot,20151106,363,21500083,Shot Chart Detail,1,GSW,79,25,3,3,201939,Stephen Curry,Regular,23,1,11,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors,0021500083:3:3:23,DEN
104,21,119,Pullup Jump shot,3.165919879,203115,Will Barton,80.84039,50.19587,Made Shot,20151106,367,21500083,Shot Chart Detail,1,GSW,83,47,3,3,201939,Stephen Curry,Regular,1,1,25,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500083:3:3:01,DEN
105,21,120,Driving Reverse Layup Shot,14.66499074,200751,Randy Foye,87.82736,27.74257,Made Shot,20151106,370,21500083,Shot Chart Detail,1,GSW,88,42,2,3,201939,Stephen Curry,Regular,28,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500083:3:2:28,DEN
106,25,121,Driving Layup Shot,11.824106,2749,Jameer Nelson,68.22186,38.59334,Made Shot,20151106,389,21500083,Shot Chart Detail,1,GSW,58,45,0,3,201939,Stephen Curry,Regular,42,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500083:3:0:42,DEN
107,13,122,Step Back Jump shot,0,201589,Darrell Arthur,66.10074,29.85155,Missed Shot,20151106,493,21500083,Shot Chart Detail,1,GSW,66,29,3,4,201939,Stephen Curry,Regular,55,1,25,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500083:4:3:55,DEN
108,3,123,Jump Shot,3.196020449,200765,Rajon Rondo,29.33837,37.44951,Missed Shot,20151107,28,21500092,Shot Chart Detail,0,SAC,32,38,8,1,201939,Stephen Curry,Regular,45,1,27,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500092:1:8:45,GSW
109,1,124,Jump Shot,18.41273543,200765,Rajon Rondo,17.5698,22.34237,Missed Shot,20151107,62,21500092,Shot Chart Detail,0,SAC,35,25,5,1,201939,Stephen Curry,Regular,56,1,19,0,2PT Field Goal,Left Side(L),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500092:1:5:56,GSW
110,TIE,125,Layup Shot,5.960535436,201158,Marco Belinelli,1.78311,21.54282,Made Shot,20151107,99,21500092,Shot Chart Detail,0,SAC,6,18,3,1,201939,Stephen Curry,Regular,9,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500092:1:3:09,GSW
111,-2,126,Jump Shot,13.41203398,201956,Omri Casspi,32.39092,38.44817,Missed Shot,20151107,121,21500092,Shot Chart Detail,0,SAC,39,49,1,1,201939,Stephen Curry,Regular,48,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500092:1:1:48,GSW
112,-6,127,Jump Shot,12.09578885,200765,Rajon Rondo,11.19155,40.88954,Missed Shot,20151107,124,21500092,Shot Chart Detail,0,SAC,18,50,0,1,201939,Stephen Curry,Regular,53,1,24,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500092:1:0:53,GSW
113,-8,128,Jump Shot,4.826628058,201585,Kosta Koufos,22.25015,11.78751,Missed Shot,20151107,249,21500092,Shot Chart Detail,0,SAC,26,14,1,2,201939,Stephen Curry,Regular,57,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500092:2:1:57,GSW
114,-6,129,Jump Shot,2.263384703,200765,Rajon Rondo,79.81367,4.73035,Made Shot,20151107,295,21500092,Shot Chart Detail,0,SAC,81,3,9,3,201939,Stephen Curry,Regular,37,1,22,1,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500092:3:9:37,GSW
115,-3,130,Floating Jump shot,7.107882101,201585,Kosta Koufos,80.12057,19.35017,Made Shot,20151107,311,21500092,Shot Chart Detail,0,SAC,73,20,7,3,201939,Stephen Curry,Regular,51,1,7,1,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors,0021500092:3:7:51,GSW
116,-1,131,Jump Shot,3.403510448,200765,Rajon Rondo,67.97013,40.03536,Missed Shot,20151107,314,21500092,Shot Chart Detail,0,SAC,65,37,7,3,201939,Stephen Curry,Regular,21,1,23,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500092:3:7:21,GSW
117,-3,132,Running Layup Shot,2.944007708,200765,Rajon Rondo,84.98429,25.43067,Made Shot,20151107,329,21500092,Shot Chart Detail,0,SAC,87,23,5,3,201939,Stephen Curry,Regular,47,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500092:3:5:47,GSW
118,-3,133,Jump Shot,7.89010667,201158,Marco Belinelli,78.20743,43.70835,Missed Shot,20151107,333,21500092,Shot Chart Detail,0,SAC,84,48,5,3,201939,Stephen Curry,Regular,31,1,23,0,3PT Field Goal,Right Side(R),Right Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500092:3:5:31,GSW
119,-3,134,Jump Shot,4.291637751,202341,James Anderson,83.41202,50.37571,Missed Shot,20151107,337,21500092,Shot Chart Detail,0,SAC,79,49,5,3,201939,Stephen Curry,Regular,23,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500092:3:5:23,GSW
120,-9,135,Driving Layup Shot,3.347078266,202341,James Anderson,63.93656,23.1285,Made Shot,20151107,359,21500092,Shot Chart Detail,0,SAC,63,19,4,3,201939,Stephen Curry,Regular,9,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500092:3:4:09,GSW
121,-12,136,Running Layup Shot,3.961513304,203463,Ben McLemore,77.51213,31.4924,Made Shot,20151107,370,21500092,Shot Chart Detail,0,SAC,81,30,3,3,201939,Stephen Curry,Regular,27,1,0,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500092:3:3:27,GSW
122,-4,137,Jump Shot,9.364376308,201158,Marco Belinelli,74.21603,35.75395,Missed Shot,20151107,395,21500092,Shot Chart Detail,0,SAC,64,35,0,3,201939,Stephen Curry,Regular,20,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500092:3:0:20,GSW
123,1,138,Running Jump Shot,1.955829922,1626161,Willie Cauley-Stein,77.10055,26.98583,Missed Shot,20151107,467,21500092,Shot Chart Detail,0,SAC,78,25,5,4,201939,Stephen Curry,Regular,50,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612744,Golden State Warriors,0021500092:4:5:50,GSW
124,-2,139,Jump Shot,3.713167003,201956,Omri Casspi,89.2752,27.99455,Made Shot,20151107,474,21500092,Shot Chart Detail,0,SAC,89,24,5,4,201939,Stephen Curry,Regular,43,1,27,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500092:4:5:43,GSW
125,-9,140,Jump Shot,12.3186328,201585,Kosta Koufos,84.9738,14.5691,Made Shot,20151107,529,21500092,Shot Chart Detail,0,SAC,85,2,0,4,201939,Stephen Curry,Regular,42,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500092:4:0:42,GSW
126,TIE,141,Step Back Jump shot,5.125679943,202694,Marcus Morris,15.63375,25.03465,Made Shot,20151109,8,21500104,Shot Chart Detail,1,GSW,20,24,10,1,201939,Stephen Curry,Regular,46,1,9,1,2PT Field Goal,Center(C),In The Paint (Non-RA),8-16 ft.,1610612744,Golden State Warriors,0021500104:1:10:46,DET
127,4,142,Floating Jump shot,3.296997373,203083,Andre Drummond,5.70712,23.57496,Missed Shot,20151109,58,21500104,Shot Chart Detail,1,GSW,8,25,4,1,201939,Stephen Curry,Regular,18,1,4,0,2PT Field Goal,Center(C),In The Paint (Non-RA),Less Than 8 ft.,1610612744,Golden State Warriors,0021500104:1:4:18,DET
128,6,143,Step Back Jump shot,3.612412886,101141,Ersan Ilyasova,4.70355,8.87534,Missed Shot,20151109,65,21500104,Shot Chart Detail,1,GSW,4,5,3,1,201939,Stephen Curry,Regular,44,1,15,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612744,Golden State Warriors,0021500104:1:3:44,DET
129,5,144,Floating Jump shot,0.611526152,201229,Anthony Tolliver,9.77128,22.10816,Missed Shot,20151109,86,21500104,Shot Chart Detail,1,GSW,10,22,2,1,201939,Stephen Curry,Regular,8,1,12,0,2PT Field Goal,Right Side(R),Mid-Range,8-16 ft.,1610612744,Golden State Warriors,0021500104:1:2:08,DET
130,5,145,Step Back Jump shot,9.341435569,2581,Steve Blake,6.29337,42.43475,Missed Shot,20151109,93,21500104,Shot Chart Detail,1,GSW,14,47,1,1,201939,Stephen Curry,Regular,34,1,23,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500104:1:1:34,DET
131,5,146,Pullup Jump shot,2.779960245,202694,Marcus Morris,18.49866,44.93036,Made Shot,20151109,159,21500104,Shot Chart Detail,1,GSW,16,47,7,2,201939,Stephen Curry,Regular,25,1,25,1,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500104:2:7:25,DET
132,6,147,Floating Jump shot,3.221562983,203382,Aron Baynes,14.91992,31.2074,Missed Shot,20151109,167,21500104,Shot Chart Detail,1,GSW,17,32,6,2,201939,Stephen Curry,Regular,25,1,16,0,2PT Field Goal,Left Side Center(LC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500104:2:6:25,DET
133,6,148,Driving Finger Roll Layup Shot,0.824044224,1626169,Stanley Johnson,6.00282,24.38953,Made Shot,20151109,189,21500104,Shot Chart Detail,1,GSW,5,24,4,2,201939,Stephen Curry,Regular,44,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500104:2:4:44,DET
134,6,149,Pullup Jump shot,1.747090572,203083,Andre Drummond,17.01161,7.20522,Missed Shot,20151109,192,21500104,Shot Chart Detail,1,GSW,15,6,4,2,201939,Stephen Curry,Regular,8,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500104:2:4:08,DET
135,9,150,Driving Finger Roll Layup Shot,2.297173303,101141,Ersan Ilyasova,15.43941,19.52421,Made Shot,20151109,239,21500104,Shot Chart Detail,1,GSW,14,17,0,2,201939,Stephen Curry,Regular,7,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500104:2:0:07,DET
136,11,151,Running Jump Shot,1.28133881,203484,Kentavious Caldwell-Pope,81.38115,22.5275,Missed Shot,20151109,258,21500104,Shot Chart Detail,1,GSW,82,22,10,3,201939,Stephen Curry,Regular,13,1,3,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500104:3:10:13,DET
137,11,152,Jump Shot,1.361554844,202704,Reggie Jackson,91.57247,3.08956,Missed Shot,20151109,260,21500104,Shot Chart Detail,1,GSW,90,3,10,3,201939,Stephen Curry,Regular,9,1,22,0,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500104:3:10:09,DET
138,12,153,Jump Bank Shot,5.03179469,203484,Kentavious Caldwell-Pope,54.41936,40.00458,Made Shot,20151109,273,21500104,Shot Chart Detail,1,GSW,58,36,8,3,201939,Stephen Curry,Regular,40,1,26,1,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500104:3:8:40,DET
139,12,154,Jump Shot,9.784969808,203484,Kentavious Caldwell-Pope,62.486,45.14945,Missed Shot,20151109,315,21500104,Shot Chart Detail,1,GSW,72,43,4,3,201939,Stephen Curry,Regular,37,1,24,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500104:3:4:37,DET
140,6,155,Layup Shot,0.453896616,202694,Marcus Morris,88.09466,28.47497,Missed Shot,20151109,350,21500104,Shot Chart Detail,1,GSW,88,28,1,3,201939,Stephen Curry,Regular,52,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500104:3:1:52,DET
141,6,156,Jump Shot,2.378758287,203484,Kentavious Caldwell-Pope,88.3308,32.22637,Missed Shot,20151109,356,21500104,Shot Chart Detail,1,GSW,85,32,1,3,201939,Stephen Curry,Regular,4,1,18,0,2PT Field Goal,Right Side Center(RC),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500104:3:1:04,DET
142,6,157,Driving Layup Shot,3.166806716,203083,Andre Drummond,85.24356,28.15144,Made Shot,20151109,373,21500104,Shot Chart Detail,1,GSW,87,25,0,3,201939,Stephen Curry,Regular,15,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500104:3:0:15,DET
143,17,158,Pullup Jump shot,2.679378446,203484,Kentavious Caldwell-Pope,62.79715,24.5106,Made Shot,20151109,444,21500104,Shot Chart Detail,1,GSW,63,21,4,4,201939,Stephen Curry,Regular,1,1,25,1,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500104:4:4:01,DET
144,-4,159,Driving Layup Shot,0.206324004,2754,Tony Allen,7.51856,25.44605,Made Shot,20151111,9,21500120,Shot Chart Detail,0,MEM,7,25,10,1,201939,Stephen Curry,Regular,37,1,2,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500120:1:10:37,GSW
145,-2,160,Step Back Jump shot,1.601584907,201144,Mike Conley,22.81223,41.85317,Missed Shot,20151111,22,21500120,Shot Chart Detail,0,MEM,21,43,9,1,201939,Stephen Curry,Regular,31,1,25,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500120:1:9:31,GSW
146,-2,161,Jump Shot,4.888912781,201144,Mike Conley,7.41537,51.12612,Made Shot,20151111,30,21500120,Shot Chart Detail,0,MEM,11,48,8,1,201939,Stephen Curry,Regular,34,1,23,1,3PT Field Goal,Left Side(L),Left Corner 3,24+ ft.,1610612744,Golden State Warriors,0021500120:1:8:34,GSW
147,-7,162,Jump Shot,4.12121206,201144,Mike Conley,28.20475,45.72196,Missed Shot,20151111,79,21500120,Shot Chart Detail,0,MEM,27,41,3,1,201939,Stephen Curry,Regular,42,1,26,0,3PT Field Goal,Left Side Center(LC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500120:1:3:42,GSW
148,-5,163,Jump Bank Shot,3.599626447,201144,Mike Conley,5.94339,14.04353,Missed Shot,20151111,94,21500120,Shot Chart Detail,0,MEM,7,10,2,1,201939,Stephen Curry,Regular,31,1,19,0,2PT Field Goal,Right Side(R),Mid-Range,16-24 ft.,1610612744,Golden State Warriors,0021500120:1:2:31,GSW
149,-9,164,Jump Shot,4.637323352,201584,Courtney Lee,21.1118,12.81461,Missed Shot,20151111,219,21500120,Shot Chart Detail,0,MEM,25,10,3,2,201939,Stephen Curry,Regular,52,1,25,0,3PT Field Goal,Right Side Center(RC),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500120:2:3:52,GSW
150,-9,165,Running Finger Roll Layup Shot,2.595483427,203210,JaMychal Green,9.71565,28.40258,Made Shot,20151111,232,21500120,Shot Chart Detail,0,MEM,7,28,3,2,201939,Stephen Curry,Regular,1,1,1,1,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500120:2:3:01,GSW
151,-6,166,Driving Layup Shot,0.784061151,203210,JaMychal Green,5.14834,23.05637,Missed Shot,20151111,252,21500120,Shot Chart Detail,0,MEM,4,22,2,2,201939,Stephen Curry,Regular,19,1,2,0,2PT Field Goal,Center(C),Restricted Area,Less Than 8 ft.,1610612744,Golden State Warriors,0021500120:2:2:19,GSW
152,-6,167,Jump Shot,7.813943365,2754,Tony Allen,28.16049,17.40923,Missed Shot,20151111,285,21500120,Shot Chart Detail,0,MEM,34,21,0,2,201939,Stephen Curry,Regular,4,1,26,0,3PT Field Goal,Center(C),Above the Break 3,24+ ft.,1610612744,Golden State Warriors,0021500120:2:0:04,GSW
153,-6,168,Pullup Bank shot,2.103641846,201144,Mike Conley,83.85459,15.62482,Missed Shot,20151111,301,21500120,Shot Chart Detail,0,MEM,82,14,11,3,201939,Stephen Curry,Regular,2,1,10,0,2PT Field Goal,Left Side(L),Mid-Range,8-16 ft.,1610612744,Golden State Warriors,0021500120:3:11:02,GSW
